cond,seed,config,method,job,site,fed_auroc,fed_auprc,own_gain,local_auroc,local_auprc,prevalence,best_epoch_mean,delta_auroc,delta_auprc
10.0_1.0,123,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed123/fedadaptproto,site_E,0.8080520424270425,0.5370293629785384,0.0484787672287673,0.790177,0.498885,0.162,13.0,0.01787504242704252,0.038144362978538404
10.0_1.0,123,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed123/scaffold,site_A,0.8400893772231266,0.5794466623847406,0.0378410588326487,0.848094,0.602734,0.1902,6.2,-0.008004622776873416,-0.023287337615259363
10.0_1.0,123,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed123/scaffold,site_B,0.7796400908119658,0.4452994876972976,0.0223177083333334,0.784803,0.504571,0.1693,7.2,-0.005162909188034193,-0.05927151230270239
10.0_1.0,123,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed123/scaffold,site_C,0.7784900790939868,0.515072383620564,0.0524613259249139,0.789382,0.538135,0.1742,6.2,-0.010891920906013208,-0.023062616379436074
10.0_1.0,123,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed123/scaffold,site_D,0.7388661670381348,0.4155777159961059,0.0445269016697587,0.75509,0.425658,0.1647,6.4,-0.016223832961865248,-0.010080284003894102
10.0_1.0,123,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed123/scaffold,site_E,0.7982447591822591,0.5013656167326977,0.0386714839839839,0.790177,0.498885,0.162,13.0,0.008067759182259104,0.002480616732697727
10.0_1.0,123,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed123/fedadapt,site_A,0.8297472633473718,0.5741163535291047,0.0274989449568939,0.848094,0.602734,0.1902,6.2,-0.018346736652628204,-0.028617646470895264
10.0_1.0,123,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed123/fedadapt,site_B,0.7709221420940172,0.4487183072717995,0.0135997596153848,0.784803,0.504571,0.1693,7.2,-0.013880857905982813,-0.05585269272820048
10.0_1.0,123,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed123/fedadapt,site_C,0.774807730260661,0.5102553965577555,0.048778977091588,0.789382,0.538135,0.1742,6.2,-0.014574269739339063,-0.027879603442244494
10.0_1.0,123,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed123/fedadapt,site_D,0.7481821618736783,0.3948963606052035,0.0538428965053021,0.75509,0.425658,0.1647,6.4,-0.006907838126321786,-0.03076163939479648
10.0_1.0,123,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed123/fedadapt,site_E,0.803270818895819,0.5220903574828807,0.0436975436975437,0.790177,0.498885,0.162,13.0,0.013093818895818954,0.023205357482880662
0.1_0.0,123,A_gammA_S,fedavg,alpha0.1_gamma0.0_seed123/fedavg,site_A,0.7906404197791932,0.6837238993003846,0.0635131204176466,0.797386,0.6934,0.334,8.0,-0.006745580220806846,-0.009676100699615442
0.1_0.0,123,A_gammA_S,fedavg,alpha0.1_gamma0.0_seed123/fedavg,site_B,0.774590608007909,0.3736806378950915,0.0470070192782995,0.781737,0.392601,0.1249,4.6,-0.007146391992090995,-0.018920362104908495
0.1_0.0,123,A_gammA_S,fedavg,alpha0.1_gamma0.0_seed123/fedavg,site_C,0.7882139978922571,0.5218161851461345,0.0684164031988097,0.799055,0.520329,0.1742,3.6,-0.010841002107742859,0.0014871851461344399
0.1_0.0,123,A_gammA_S,fedavg,alpha0.1_gamma0.0_seed123/fedavg,site_D,0.759207362273771,0.242492652728727,0.0399855810085156,0.750998,0.253078,0.0795,9.2,0.008209362273770893,-0.010585347271273027
0.1_0.0,123,A_gammA_S,fedavg,alpha0.1_gamma0.0_seed123/fedavg,site_E,0.7514125031203144,0.159606091850039,0.0547429595101471,0.756962,0.203311,0.0522,8.4,-0.005549496879685645,-0.043704908149961
0.1_0.0,123,A_gammA_S,fedprox,alpha0.1_gamma0.0_seed123/fedprox,site_A,0.7835898878119014,0.6761571889396782,0.0564625884503549,0.797386,0.6934,0.334,8.0,-0.01379611218809862,-0.017242811060321772
0.1_0.0,123,A_gammA_S,fedprox,alpha0.1_gamma0.0_seed123/fedprox,site_B,0.7737372219476025,0.3762624368071761,0.046153633217993,0.781737,0.392601,0.1249,4.6,-0.007999778052397488,-0.016338563192823896
0.1_0.0,123,A_gammA_S,fedprox,alpha0.1_gamma0.0_seed123/fedprox,site_C,0.7883795176988406,0.5217809253635441,0.0685819230053932,0.799055,0.520329,0.1742,3.6,-0.010675482301159334,0.0014519253635441043
0.1_0.0,123,A_gammA_S,fedprox,alpha0.1_gamma0.0_seed123/fedprox,site_D,0.758703940588331,0.2400060841775943,0.0394821593230757,0.750998,0.253078,0.0795,9.2,0.007705940588330962,-0.013071915822405716
0.1_0.0,123,A_gammA_S,fedprox,alpha0.1_gamma0.0_seed123/fedprox,site_E,0.7511335103007086,0.161184129328513,0.0544639666905414,0.756962,0.203311,0.0522,8.4,-0.005828489699291395,-0.04212687067148699
0.1_0.0,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.0_seed123/fedadaptproto,site_A,0.7925526510672376,0.6854086659274679,0.065425351705691,0.797386,0.6934,0.334,8.0,-0.004833348932762438,-0.007991334072532164
0.1_0.0,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.0_seed123/fedadaptproto,site_B,0.7673664854176965,0.361681146944764,0.0397828966880869,0.781737,0.392601,0.1249,4.6,-0.01437051458230354,-0.03091985305523598
0.1_0.0,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.0_seed123/fedadaptproto,site_C,0.7958372078606408,0.5368589299789486,0.0760396131671934,0.799055,0.520329,0.1742,3.6,-0.0032177921393591324,0.016529929978948532
0.1_0.0,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.0_seed123/fedadaptproto,site_D,0.7576535916396969,0.2680014749330834,0.0384318103744416,0.750998,0.253078,0.0795,9.2,0.006655591639696867,0.01492347493308338
0.1_0.0,123,A_gammA_S,fedadaptproto,alpha0.1_gamma0.0_seed123/fedadaptproto,site_E,0.749183823637381,0.1733613937839499,0.0525142800272138,0.756962,0.203311,0.0522,8.4,-0.007778176362619016,-0.029949606216050084
0.1_0.0,123,A_gammA_S,scaffold,alpha0.1_gamma0.0_seed123/scaffold,site_A,0.7756328809522062,0.6683461890162449,0.0485055815906596,0.797386,0.6934,0.334,8.0,-0.021753119047793867,-0.025053810983755143
0.1_0.0,123,A_gammA_S,scaffold,alpha0.1_gamma0.0_seed123/scaffold,site_B,0.7659570934256055,0.3614223477432609,0.0383735046959959,0.781737,0.392601,0.1249,4.6,-0.015779906574394542,-0.031178652256739103
0.1_0.0,123,A_gammA_S,scaffold,alpha0.1_gamma0.0_seed123/scaffold,site_C,0.7794191308660344,0.4641376121605678,0.059621536172587,0.799055,0.520329,0.1742,3.6,-0.019635869133965533,-0.05619138783943223
0.1_0.0,123,A_gammA_S,scaffold,alpha0.1_gamma0.0_seed123/scaffold,site_D,0.7569213419154207,0.2283978633088768,0.0376995606501654,0.750998,0.253078,0.0795,9.2,0.005923341915420655,-0.024680136691123233
0.1_0.0,123,A_gammA_S,scaffold,alpha0.1_gamma0.0_seed123/scaffold,site_E,0.7435607315159098,0.1608599183864957,0.0468911879057426,0.756962,0.203311,0.0522,8.4,-0.013401268484090179,-0.042451081613504305
0.1_0.0,123,A_gammA_S,fedadapt,alpha0.1_gamma0.0_seed123/fedadapt,site_A,0.7875070646322586,0.6822440042894431,0.060379765270712,0.797386,0.6934,0.334,8.0,-0.009878935367741426,-0.01115599571055692
0.1_0.0,123,A_gammA_S,fedadapt,alpha0.1_gamma0.0_seed123/fedadapt,site_B,0.7756520019772615,0.3840261055720891,0.0480684132476519,0.781737,0.392601,0.1249,4.6,-0.006084998022738541,-0.008574894427910873
0.1_0.0,123,A_gammA_S,fedadapt,alpha0.1_gamma0.0_seed123/fedadapt,site_C,0.7859060194656253,0.519300503718692,0.0661084247721779,0.799055,0.520329,0.1742,3.6,-0.013148980534374632,-0.0010284962813080778
0.1_0.0,123,A_gammA_S,fedadapt,alpha0.1_gamma0.0_seed123/fedadapt,site_D,0.7598966714277966,0.2433659745617409,0.0406748901625413,0.750998,0.253078,0.0795,9.2,0.008898671427796545,-0.009712025438259136
0.1_0.0,123,A_gammA_S,fedadapt,alpha0.1_gamma0.0_seed123/fedadapt,site_E,0.7535139227206205,0.1647364943888515,0.0568443791104532,0.756962,0.203311,0.0522,8.4,-0.003448077279379569,-0.0385745056111485
0.3_0.75,123,A_gammA_S,fedavg,alpha0.3_gamma0.75_seed123/fedavg,site_A,0.7947079629160284,0.6490297037541258,0.0461186696778964,0.792713,0.655446,0.3094,8.0,0.001994962916028409,-0.006416296245874142
0.3_0.75,123,A_gammA_S,fedavg,alpha0.3_gamma0.75_seed123/fedavg,site_B,0.7604253934404663,0.3493570641501261,0.0572934096173567,0.750576,0.377884,0.1325,7.4,0.009849393440466314,-0.028526935849873925
0.3_0.75,123,A_gammA_S,fedavg,alpha0.3_gamma0.75_seed123/fedavg,site_C,0.7616459609705384,0.4888864414998447,0.0511643123537303,0.763019,0.498312,0.1742,3.8,-0.0013730390294616202,-0.009425558500155251
0.3_0.75,123,A_gammA_S,fedavg,alpha0.3_gamma0.75_seed123/fedavg,site_D,0.7282252602581274,0.2484213301124021,0.079522365457202,0.722115,0.266802,0.0941,7.6,0.006110260258127442,-0.018380669887597872
0.3_0.75,123,A_gammA_S,fedavg,alpha0.3_gamma0.75_seed123/fedavg,site_E,0.7279387351591181,0.174679888225698,0.0785623198461603,0.736043,0.218272,0.071,13.8,-0.008104264840881892,-0.043592111774302
0.3_0.75,123,A_gammA_S,fedprox,alpha0.3_gamma0.75_seed123/fedprox,site_A,0.7943213352296117,0.6477215137786422,0.0457320419914797,0.792713,0.655446,0.3094,8.0,0.0016083352296116793,-0.007724486221357796
0.3_0.75,123,A_gammA_S,fedprox,alpha0.3_gamma0.75_seed123/fedprox,site_B,0.7606942646200145,0.3492737059628554,0.0575622807969049,0.750576,0.377884,0.1325,7.4,0.010118264620014528,-0.0286102940371446
0.3_0.75,123,A_gammA_S,fedprox,alpha0.3_gamma0.75_seed123/fedprox,site_C,0.7614286135847224,0.4875711596671644,0.0509469649679142,0.763019,0.498312,0.1742,3.8,-0.0015903864152776448,-0.010740840332835566
0.3_0.75,123,A_gammA_S,fedprox,alpha0.3_gamma0.75_seed123/fedprox,site_D,0.728089233532205,0.2468520422516258,0.0793863387312796,0.722115,0.266802,0.0941,7.6,0.005974233532205053,-0.019949957748374186
0.3_0.75,123,A_gammA_S,fedprox,alpha0.3_gamma0.75_seed123/fedprox,site_E,0.7275769029056349,0.1717312413610722,0.0782004875926771,0.736043,0.218272,0.071,13.8,-0.008466097094365077,-0.04654075863892779
0.3_0.75,123,A_gammA_S,fedadaptproto,alpha0.3_gamma0.75_seed123/fedadaptproto,site_A,0.7966701589612872,0.6533900118803103,0.0480808657231552,0.792713,0.655446,0.3094,8.0,0.003957158961287233,-0.0020559881196896557
0.3_0.75,123,A_gammA_S,fedadaptproto,alpha0.3_gamma0.75_seed123/fedadaptproto,site_B,0.7649927416321057,0.3753837080454367,0.0618607578089961,0.750576,0.377884,0.1325,7.4,0.014416741632105712,-0.002500291954563305
0.3_0.75,123,A_gammA_S,fedadaptproto,alpha0.3_gamma0.75_seed123/fedadaptproto,site_C,0.7658039356333946,0.5070502283877941,0.0553222870165864,0.763019,0.498312,0.1742,3.8,0.0027849356333945474,0.008738228387794145
0.3_0.75,123,A_gammA_S,fedadaptproto,alpha0.3_gamma0.75_seed123/fedadaptproto,site_D,0.7275593951662,0.2681024118229791,0.0788565003652747,0.722115,0.266802,0.0941,7.6,0.0054443951662001,0.0013004118229791306
0.3_0.75,123,A_gammA_S,fedadaptproto,alpha0.3_gamma0.75_seed123/fedadaptproto,site_E,0.7260692685161219,0.1946258281087297,0.0766928532031641,0.736043,0.218272,0.071,13.8,-0.009973731483878145,-0.0236461718912703
0.3_0.75,123,A_gammA_S,scaffold,alpha0.3_gamma0.75_seed123/scaffold,site_A,0.7877732828161348,0.6326899864326185,0.0391839895780028,0.792713,0.655446,0.3094,8.0,-0.004939717183865211,-0.02275601356738144
0.3_0.75,123,A_gammA_S,scaffold,alpha0.3_gamma0.75_seed123/scaffold,site_B,0.7505990942233853,0.3402935583839532,0.0474671104002757,0.750576,0.377884,0.1325,7.4,2.309422338531153e-05,-0.0375904416160468
0.3_0.75,123,A_gammA_S,scaffold,alpha0.3_gamma0.75_seed123/scaffold,site_C,0.7631855522439557,0.4879762858487714,0.0527039036271476,0.763019,0.498312,0.1742,3.8,0.00016655224395567547,-0.010335714151228581
0.3_0.75,123,A_gammA_S,scaffold,alpha0.3_gamma0.75_seed123/scaffold,site_D,0.7091020904358944,0.2479728933008941,0.060399195634969,0.722115,0.266802,0.0941,7.6,-0.013012909564105501,-0.018829106699105896
0.3_0.75,123,A_gammA_S,scaffold,alpha0.3_gamma0.75_seed123/scaffold,site_E,0.7222890023322596,0.1707843303577074,0.0729125870193018,0.736043,0.218272,0.071,13.8,-0.013753997667740436,-0.04748766964229259
0.3_0.75,123,A_gammA_S,fedadapt,alpha0.3_gamma0.75_seed123/fedadapt,site_A,0.7945614641162694,0.6481540061368557,0.0459721708781374,0.792713,0.655446,0.3094,8.0,0.0018484641162693771,-0.007291993863144275
0.3_0.75,123,A_gammA_S,fedadapt,alpha0.3_gamma0.75_seed123/fedadapt,site_B,0.7564665634262882,0.3511412285077107,0.0533345796031785,0.750576,0.377884,0.1325,7.4,0.005890563426288131,-0.02674277149228932
0.3_0.75,123,A_gammA_S,fedadapt,alpha0.3_gamma0.75_seed123/fedadapt,site_C,0.7575055783937403,0.488284431148254,0.0470239297769322,0.763019,0.498312,0.1742,3.8,-0.005513421606259672,-0.010027568851745994
0.3_0.75,123,A_gammA_S,fedadapt,alpha0.3_gamma0.75_seed123/fedadapt,site_D,0.7297282128941922,0.2398953484801174,0.0810253180932668,0.722115,0.266802,0.0941,7.6,0.007613212894192256,-0.026906651519882585
0.3_0.75,123,A_gammA_S,fedadapt,alpha0.3_gamma0.75_seed123/fedadapt,site_E,0.7307087169048841,0.1738396712458928,0.0813323015919263,0.736043,0.218272,0.071,13.8,-0.005334283095115855,-0.044432328754107187
0.5_0.0,123,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed123/fedavg,site_A,0.7895021759677603,0.6455123925712669,0.0608502373310898,0.789744,0.638374,0.2914,7.8,-0.0002418240322397125,0.007138392571266916
0.5_0.0,123,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed123/fedavg,site_B,0.7531029843594945,0.3892251664737893,0.0251087485203604,0.783387,0.448572,0.1381,6.0,-0.030284015640505424,-0.05934683352621073
0.5_0.0,123,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed123/fedavg,site_C,0.793217407476288,0.5317081317954229,0.0581755625813652,0.79209,0.532471,0.1742,7.4,0.0011274074762880337,-0.0007628682045771606
0.5_0.0,123,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed123/fedavg,site_D,0.7484772164619947,0.2804147782372455,0.0626328441517057,0.761101,0.303229,0.1048,7.8,-0.012623783538005307,-0.02281422176275455
0.5_0.0,123,A_gammA_S,fedavg,alpha0.5_gamma0.0_seed123/fedavg,site_E,0.7550631743115819,0.2445605614099323,0.0321259971328113,0.763069,0.311442,0.0848,12.4,-0.008005825688418122,-0.0668814385900677
0.5_0.0,123,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed123/fedprox,site_A,0.7895424755138712,0.6455116631843275,0.0608905368772008,0.789744,0.638374,0.2914,7.8,-0.00020152448612875684,0.007137663184327514
0.5_0.0,123,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed123/fedprox,site_B,0.7581752574554622,0.384909353680908,0.0301810216163281,0.783387,0.448572,0.1381,6.0,-0.02521174254453773,-0.06366264631909202
0.5_0.0,123,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed123/fedprox,site_C,0.7925950034095841,0.5320734589151085,0.0575531585146613,0.79209,0.532471,0.1742,7.4,0.0005050034095841482,-0.0003975410848915395
0.5_0.0,123,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed123/fedprox,site_D,0.7490821278875548,0.2826768363498496,0.0632377555772658,0.761101,0.303229,0.1048,7.8,-0.012018872112445234,-0.020552163650150446
0.5_0.0,123,A_gammA_S,fedprox,alpha0.5_gamma0.0_seed123/fedprox,site_E,0.7551239666681036,0.2443209880840156,0.032186789489333,0.763069,0.311442,0.0848,12.4,-0.007945033331896445,-0.06712101191598441
0.5_0.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed123/fedadaptproto,site_A,0.7958084317452404,0.6607123505044097,0.0671564931085699,0.789744,0.638374,0.2914,7.8,0.006064431745240406,0.022338350504409688
0.5_0.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed123/fedadaptproto,site_B,0.7519845109922809,0.381069326531656,0.0239902751531468,0.783387,0.448572,0.1381,6.0,-0.031402489007719026,-0.06750267346834404
0.5_0.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed123/fedadaptproto,site_C,0.7971632260864174,0.5182631000240604,0.0621213811914946,0.79209,0.532471,0.1742,7.4,0.0050732260864174705,-0.01420789997593963
0.5_0.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed123/fedadaptproto,site_D,0.7313602365720169,0.3240387149411294,0.0455158642617279,0.761101,0.303229,0.1048,7.8,-0.029740763427983152,0.020809714941129376
0.5_0.0,123,A_gammA_S,fedadaptproto,alpha0.5_gamma0.0_seed123/fedadaptproto,site_E,0.754605573664309,0.2707308618083617,0.0316683964855385,0.763069,0.311442,0.0848,12.4,-0.008463426335690971,-0.040711138191638296
0.5_0.0,123,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed123/scaffold,site_A,0.792960458666999,0.6611553721151089,0.0643085200303286,0.789744,0.638374,0.2914,7.8,0.0032164586669990447,0.02278137211510889
0.5_0.0,123,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed123/scaffold,site_B,0.7495982411770719,0.3947124088379642,0.0216040053379378,0.783387,0.448572,0.1381,6.0,-0.03378875882292809,-0.053859591162035814
0.5_0.0,123,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed123/scaffold,site_C,0.7887356642489617,0.5166605343756568,0.0536938193540389,0.79209,0.532471,0.1742,7.4,-0.003354335751038273,-0.015810465624343184
0.5_0.0,123,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed123/scaffold,site_D,0.7427590088907097,0.2786365747668673,0.0569146365804207,0.761101,0.303229,0.1048,7.8,-0.018341991109290356,-0.02459242523313271
0.5_0.0,123,A_gammA_S,scaffold,alpha0.5_gamma0.0_seed123/scaffold,site_E,0.7550631743115819,0.2445605614099323,0.0321259971328113,0.763069,0.311442,0.0848,12.4,-0.008005825688418122,-0.0668814385900677
0.5_0.0,123,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed123/fedadapt,site_A,0.7946630106253701,0.6561405197544196,0.0660110719886997,0.789744,0.638374,0.2914,7.8,0.004919010625370146,0.017766519754419563
0.5_0.0,123,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed123/fedadapt,site_B,0.7451134746683541,0.3669073839256014,0.01711923882922,0.783387,0.448572,0.1381,6.0,-0.03827352533164585,-0.08166461607439862
0.5_0.0,123,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed123/fedadapt,site_C,0.7943419502820656,0.5387524474864931,0.0593001053871428,0.79209,0.532471,0.1742,7.4,0.0022519502820655957,0.006281447486493064
0.5_0.0,123,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed123/fedadapt,site_D,0.748179575529013,0.3017440259972146,0.0623352032187241,0.761101,0.303229,0.1048,7.8,-0.012921424470986986,-0.0014849740027854108
0.5_0.0,123,A_gammA_S,fedadapt,alpha0.5_gamma0.0_seed123/fedadapt,site_E,0.7564768729296056,0.272753953917131,0.0335396957508351,0.763069,0.311442,0.0848,12.4,-0.00659212707039436,-0.03868804608286902
10.0_1.0,456,A_gammA_S,fedavg,alpha10.0_gamma1.0_seed456/fedavg,site_A,0.8265652398143373,0.5795610216073153,0.0463669703741905,0.848094,0.602734,0.1902,6.2,-0.021528760185662743,-0.02317297839268473
10.0_1.0,456,A_gammA_S,fedavg,alpha10.0_gamma1.0_seed456/fedavg,site_B,0.7883214154473026,0.5050066109309295,0.0447806973305232,0.784803,0.504571,0.1693,7.2,0.003518415447302581,0.00043561093092947534
10.0_1.0,456,A_gammA_S,fedavg,alpha10.0_gamma1.0_seed456/fedavg,site_C,0.7794704115475152,0.5048666926855235,0.0506562619361224,0.789382,0.538135,0.1742,6.2,-0.009911588452484854,-0.0332683073144765
10.0_1.0,456,A_gammA_S,fedavg,alpha10.0_gamma1.0_seed456/fedavg,site_D,0.7681363179074446,0.4189581264019365,0.049557972837022,0.75509,0.425658,0.1647,6.4,0.013046317907444593,-0.006699873598063455
10.0_1.0,456,A_gammA_S,fedavg,alpha10.0_gamma1.0_seed456/fedavg,site_E,0.7969495895243911,0.4728492104465964,0.0446570323631182,0.790177,0.498885,0.162,13.0,0.006772589524391082,-0.026035789553403632
10.0_1.0,456,A_gammA_S,fedprox,alpha10.0_gamma1.0_seed456/fedprox,site_A,0.826989857314767,0.5819693295567089,0.0467915878746203,0.848094,0.602734,0.1902,6.2,-0.021104142685232974,-0.02076467044329111
10.0_1.0,456,A_gammA_S,fedprox,alpha10.0_gamma1.0_seed456/fedprox,site_B,0.7886160447010679,0.5050267122282834,0.0450753265842885,0.784803,0.504571,0.1693,7.2,0.0038130447010679136,0.0004557122282834447
10.0_1.0,456,A_gammA_S,fedprox,alpha10.0_gamma1.0_seed456/fedprox,site_C,0.77936707220223,0.5029891717710652,0.0505529225908373,0.789382,0.538135,0.1742,6.2,-0.010014927797770024,-0.03514582822893486
10.0_1.0,456,A_gammA_S,fedprox,alpha10.0_gamma1.0_seed456/fedprox,site_D,0.7677672283702213,0.4215169913074345,0.0491888832997986,0.75509,0.425658,0.1647,6.4,0.012677228370221227,-0.0041410086925655065
10.0_1.0,456,A_gammA_S,fedprox,alpha10.0_gamma1.0_seed456/fedprox,site_E,0.7970187936766402,0.4702817157715016,0.0447262365153673,0.790177,0.498885,0.162,13.0,0.006841793676640173,-0.02860328422849845
10.0_1.0,456,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed456/fedadaptproto,site_A,0.8290424617500429,0.586284202064786,0.0488441923098962,0.848094,0.602734,0.1902,6.2,-0.01905153824995709,-0.01644979793521395
10.0_1.0,456,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed456/fedadaptproto,site_B,0.787770792007083,0.5285046667407397,0.0442300738903036,0.784803,0.504571,0.1693,7.2,0.00296779200708297,0.023933666740739712
10.0_1.0,456,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed456/fedadaptproto,site_C,0.773275189250881,0.5341875793337959,0.0444610396394883,0.789382,0.538135,0.1742,6.2,-0.016106810749119016,-0.003947420666204127
10.0_1.0,456,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed456/fedadaptproto,site_D,0.7735953219315895,0.4176956093662957,0.0550169768611669,0.75509,0.425658,0.1647,6.4,0.01850532193158949,-0.007962390633704297
10.0_1.0,456,A_gammA_S,fedadaptproto,alpha10.0_gamma1.0_seed456/fedadaptproto,site_E,0.7930571951964177,0.4728721846461141,0.0407646380351448,0.790177,0.498885,0.162,13.0,0.0028801951964176897,-0.026012815353885943
10.0_1.0,456,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed456/scaffold,site_A,0.8250570167898686,0.5689126926907081,0.0448587473497219,0.848094,0.602734,0.1902,6.2,-0.023036983210131368,-0.03382130730929189
10.0_1.0,456,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed456/scaffold,site_B,0.7817112798470641,0.4678728083405159,0.0381705617302847,0.784803,0.504571,0.1693,7.2,-0.003091720152935906,-0.03669819165948407
10.0_1.0,456,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed456/scaffold,site_C,0.7794704115475152,0.5048666926855235,0.0506562619361224,0.789382,0.538135,0.1742,6.2,-0.009911588452484854,-0.0332683073144765
10.0_1.0,456,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed456/scaffold,site_D,0.756973717303823,0.3978887944176369,0.0383953722334003,0.75509,0.425658,0.1647,6.4,0.0018837173038229738,-0.027769205582363066
10.0_1.0,456,A_gammA_S,scaffold,alpha10.0_gamma1.0_seed456/scaffold,site_E,0.7870025103466993,0.4529711284564704,0.0347099531854264,0.790177,0.498885,0.162,13.0,-0.003174489653300694,-0.045913871543529605
10.0_1.0,456,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed456/fedadapt,site_A,0.8266294195175061,0.5811464560768972,0.0464311500773594,0.848094,0.602734,0.1902,6.2,-0.02146458048249389,-0.021587543923102803
10.0_1.0,456,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed456/fedadapt,site_B,0.7857841827444583,0.5068720277509313,0.0422434646276789,0.784803,0.504571,0.1693,7.2,0.0009811827444582422,0.002301027750931328
10.0_1.0,456,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed456/fedadapt,site_C,0.782202909373678,0.528972306920008,0.0533887597622853,0.789382,0.538135,0.1742,6.2,-0.007179090626322049,-0.009162693079992068
10.0_1.0,456,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed456/fedadapt,site_D,0.7647390593561367,0.4312909472098656,0.0461607142857141,0.75509,0.425658,0.1647,6.4,0.009649059356136691,0.005632947209865624
10.0_1.0,456,A_gammA_S,fedadapt,alpha10.0_gamma1.0_seed456/fedadapt,site_E,0.7938286179523713,0.4709467537553461,0.0415360607910983,0.790177,0.498885,0.162,13.0,0.0036516179523712333,-0.027938246244653908
0.3_0.5,42,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed42/fedavg,site_A,0.7954508210153715,0.6607090397320391,0.0606565290559041,0.785118,0.641791,0.3094,11.0,0.010332821015371474,0.018918039732039094
0.3_0.5,42,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed42/fedavg,site_B,0.7530043765449915,0.3913481622509733,0.028706635120997,0.777228,0.422629,0.1325,4.4,-0.024223623455008503,-0.03128083774902668
0.3_0.5,42,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed42/fedavg,site_C,0.7785412081193447,0.5067459370882925,0.0558880533137687,0.78336,0.506181,0.1742,3.8,-0.00481879188065526,0.0005649370882925275
0.3_0.5,42,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed42/fedavg,site_D,0.7443309878291671,0.2480254116632771,0.0649606613874174,0.739944,0.280155,0.0941,5.8,0.004386987829167022,-0.032129588336722886
0.3_0.5,42,A_gammA_S,fedavg,alpha0.3_gamma0.5_seed42/fedavg,site_E,0.728919176778871,0.2362224847566345,0.0502195185474568,0.752765,0.240238,0.071,8.0,-0.023845823221129048,-0.0040155152433655195
0.3_0.5,42,A_gammA_S,fedprox,alpha0.3_gamma0.5_seed42/fedprox,site_A,0.7945102575836847,0.6600107499364168,0.0597159656242173,0.785118,0.641791,0.3094,11.0,0.009392257583684671,0.01821974993641684
0.3_0.5,42,A_gammA_S,fedprox,alpha0.3_gamma0.5_seed42/fedprox,site_B,0.7530100584019134,0.388732625799853,0.0287123169779188,0.777228,0.422629,0.1325,4.4,-0.024217941598086656,-0.03389637420014696
0.3_0.5,42,A_gammA_S,fedprox,alpha0.3_gamma0.5_seed42/fedprox,site_C,0.7778802885791147,0.5055096194861739,0.0552271337735388,0.78336,0.506181,0.1742,3.8,-0.005479711420885214,-0.000671380513826092
